50.000,0.000,0.004,0.007,0.560,0.007,0.564

51.000,0.000,0.004,0.000,0.560,0.000,0.564

52.000,0.000,0.004,0.000,0.560,0.000,0.564

53.000,0.001,0.005,0.000,0.560,0.001,0.565

54.000,0.000,0.005,0.000,0.560,0.000,0.565

55.000,0.000,0.005,0.007,0.567,0.007,0.572

56.000,0.000,0.005,0.000,0.567,0.000,0.572

57.000,0.000,0.005,0.000,0.567,0.000,0.572

58.000,0.000,0.005,0.000,0.567,0.000,0.572

59.000,0.000,0.005,0.000,0.567,0.000,0.572

60.000,0.000,0.005,0.007,0.574,0.007,0.579

61.000,0.000,0.005,0.000,0.574,0.000,0.579

62.000,0.000,0.005,0.000,0.574,0.000,0.579

63.000,0.000,0.005,0.000,0.574,0.000,0.579

64.000,0.000,0.005,0.000,0.574,0.000,0.579

65.000,0.000,0.005,0.006,0.580,0.006,0.585

66.000,0.000,0.005,0.000,0.580,0.000,0.585

67.000,0.000,0.005,0.000,0.580,0.000,0.585

68.000,0.000,0.005,0.000,0.580,0.000,0.585

69.000,0.000,0.005,0.000,0.580,0.000,0.585

70.000,0.000,0.005,0.007,0.587,0.007,0.592

71.000,0.000,0.005,0.000,0.587,0.000,0.592

72.000,0.000,0.005,0.000,0.587,0.000,0.592

73.000,0.000,0.005,0.000,0.587,0.000,0.592

74.000,0.000,0.005,0.000,0.587,0.000,0.592

75.000,0.000,0.005,0.008,0.595,0.008,0.600

76.000,0.000,0.005,0.000,0.595,0.000,0.600

77.000,0.000,0.005,0.000,0.595,0.000,0.600

78.000,0.000,0.005,0.000,0.595,0.000,0.600

79.000,0.000,0.005,0.000,0.595,0.000,0.600

80.000,0.000,0.005,0.007,0.602,0.007,0.607

81.000,0.000,0.005,0.000,0.602,0.000,0.607

82.000,0.000,0.005,0.000,0.602,0.000,0.607

83.000,0.000,0.005,0.000,0.602,0.000,0.607

84.000,0.000,0.005,0.000,0.602,0.000,0.607

85.000,0.000,0.005,0.006,0.608,0.006,0.613

86.000,0.000,0.005,0.000,0.608,0.000,0.613

87.000,0.000,0.005,0.000,0.608,0.000,0.613

88.000,0.000,0.005,0.000,0.608,0.000,0.613

89.000,0.000,0.005,0.000,0.608,0.000,0.613

90.000,0.001,0.006,0.007,0.615,0.008,0.621

91.000,0.001,0.007,0.000,0.615,0.001,0.622

92.000,0.000,0.007,0.000,0.615,0.000,0.622

93.000,0.000,0.007,0.000,0.615,0.000,0.622

94.000,0.001,0.008,0.000,0.615,0.001,0.623

95.000,0.000,0.008,0.006,0.622,0.006,0.630

96.000,0.000,0.008,0.000,0.622,0.000,0.630

97.000,0.000,0.008,0.000,0.622,0.000,0.630

98.000,0.000,0.008,0.000,0.622,0.000,0.630

99.000,0.000,0.008,0.000,0.622,0.000,0.630

